idestado,nome_estado,sigla_estado
24639,Tocantins,GO
8988,Rio Grande do Norte,PI
86490,Roraima,PE
21405,Maranhão,RN
24698,Mato Grosso do Sul,DF
37243,Pará,SE
26594,Santa Catarina,DF
28316,Paraíba,SC
91345,Ceará,RR
8831,Rio Grande do Sul,PR
60130,São Paulo,SC
84109,Alagoas,SP
76240,Santa Catarina,ES
20685,Mato Grosso do Sul,PA
1410,Piauí,CE
29281,São Paulo,PA
70064,Pará,SE
19516,Acre,DF
24834,Mato Grosso do Sul,GO
49691,Ceará,GO
11040,Rio Grande do Norte,PB
32141,Rio Grande do Norte,DF
17068,Acre,MS
96382,Pernambuco,RR
36345,São Paulo,RJ
76660,Alagoas,RR
5283,Amapá,AP
43471,Piauí,AC
49271,Goiás,PI
6718,Tocantins,SC
61112,Minas Gerais,PB
66409,Distrito Federal,SP
5552,Rondônia,MT
60932,São Paulo,AM
98242,Pernambuco,PA
22686,Alagoas,PR
34640,Distrito Federal,RO
22050,Rio Grande do Sul,AP
42328,São Paulo,ES
80913,Espírito Santo,RJ
60767,Bahia,RO
72614,Paraná,PR
51999,Pernambuco,RS
37547,Pará,ES
23417,Piauí,AC
37272,Alagoas,GO
63863,Espírito Santo,RO
85344,Ceará,SC
47588,Mato Grosso,TO
39671,Alagoas,MG
87613,Tocantins,GO
94084,Paraíba,BA
58310,Pará,SC
89043,Goiás,AM
24116,Pará,AM
59975,Paraíba,MT
73423,Paraná,RS
79660,Sergipe,AP
82854,Santa Catarina,MA
76869,Rio de Janeiro,ES
247,Rondônia,MG
85747,Sergipe,SC
5056,Rio Grande do Norte,BA
81243,Amapá,MS
50562,São Paulo,SC
70743,Amazonas,AM
90822,Piauí,SE
40541,São Paulo,RO
52751,Distrito Federal,RJ
50603,Minas Gerais,AM
49271,Acre,RO
88288,Goiás,RN
37240,Santa Catarina,SC
25655,São Paulo,PI
73342,Amapá,SP
94878,Roraima,AP
82529,Ceará,DF
21498,Maranhão,RS
43039,Santa Catarina,PR
98215,Paraná,RJ
80254,Sergipe,RO
17536,Roraima,MG
31995,Maranhão,AL
88569,Tocantins,ES
80656,Rondônia,PR
61067,Piauí,PA
73491,Roraima,MT
42586,Mato Grosso do Sul,AM
49321,Amazonas,RR
46700,Paraíba,SP
65181,Amapá,RO
50834,Amapá,PI
12705,Paraná,AM
87373,São Paulo,SC
45301,Amapá,PA
65426,Alagoas,AL
85586,Rio Grande do Norte,AL
56277,Distrito Federal,CE
18760,Bahia,MS
39426,Rio Grande do Sul,AC
6304,Rondônia,AC
25839,Piauí,PI
73196,Pernambuco,ES
33983,São Paulo,SE
88551,Pernambuco,PE
31479,Piauí,PB
26184,Rondônia,SC
16019,Acre,SE
71788,Sergipe,PA
45820,Paraíba,AL
66303,Mato Grosso do Sul,GO
5873,Sergipe,BA
85552,Acre,PI
12442,Rio Grande do Sul,CE
3999,Piauí,ES
85643,Roraima,TO
77788,Amapá,AM
48321,Goiás,BA
30811,Rondônia,AM
88222,Pará,MA
8332,Distrito Federal,PE
11676,Goiás,MT
67119,Roraima,AM
83547,Pernambuco,GO
82788,Distrito Federal,RN
86503,Minas Gerais,PB
61898,Amazonas,AP
86977,Minas Gerais,TO
59491,Goiás,PA
71575,Ceará,BA
65142,Goiás,MS
97930,Ceará,SP
41531,Sergipe,DF
75286,Distrito Federal,MT
53373,Mato Grosso do Sul,MT
94209,Amapá,PR
15404,Amazonas,AC
81539,Santa Catarina,PA
44987,Bahia,PB
33723,Paraíba,BA
37721,Rio de Janeiro,PE
90097,Minas Gerais,SC
9888,Pernambuco,ES
84897,Paraná,PA
94939,Maranhão,PR
64766,Mato Grosso,BA
97504,Maranhão,TO
74557,Pernambuco,PE
1510,Tocantins,TO
89871,Amapá,AL
14487,Bahia,AP
51400,Ceará,AM
30141,Paraná,ES
28064,Bahia,AL
73321,Piauí,PR
81219,Roraima,AP
26753,Ceará,SP
57256,Goiás,PE
8323,Mato Grosso do Sul,SC
58737,Maranhão,MS
78625,Rondônia,RN
97056,Paraná,AC
90364,Minas Gerais,RO
26589,Amazonas,SP
40141,Mato Grosso do Sul,AL
61235,Distrito Federal,AC
15024,Goiás,MG
83048,Rio Grande do Norte,AM
14169,Santa Catarina,RN
71981,Alagoas,ES
14058,Minas Gerais,DF
35433,Amapá,SE
61327,Tocantins,ES
61976,Goiás,MG
42171,Amapá,RJ
36038,Piauí,BA
71179,Minas Gerais,GO
74592,Alagoas,TO
37588,Ceará,AP
50903,Distrito Federal,CE
44451,Rio Grande do Sul,TO
2373,Piauí,MG
77056,Ceará,PE
40199,Acre,AM
81829,Paraná,TO
45672,São Paulo,PB
44379,Minas Gerais,TO
22977,Alagoas,SP
13589,Maranhão,PR
90238,Piauí,AM
89008,Mato Grosso do Sul,PI
2795,Amazonas,PI
13466,Goiás,PA
97454,Alagoas,PE
57109,Sergipe,GO
90509,Amazonas,RR
47216,Piauí,DF
18713,Ceará,SP
96786,Roraima,AM
8796,Piauí,TO
20124,Ceará,SE
14645,Goiás,RJ
45056,Sergipe,MS
82057,Amapá,MT
23137,Goiás,PB
68865,Roraima,RS
91955,Piauí,AM
87602,Sergipe,GO
67986,Sergipe,BA
27265,Goiás,RO
57369,Rio Grande do Sul,SE
14683,Espírito Santo,GO
26071,Rio Grande do Sul,TO
13384,Rondônia,DF
94552,Paraíba,RO
4450,Espírito Santo,AP
20110,Piauí,BA
38516,Mato Grosso,AL
13775,Roraima,PB
4560,Goiás,SP
50001,Espírito Santo,MA
79323,Rio de Janeiro,RJ
41194,Sergipe,BA
9354,Amazonas,AC
8934,São Paulo,RN
17292,Amapá,PA
28486,Paraíba,CE
38404,Amapá,RS
81255,Maranhão,MG
95198,Ceará,AC
87007,São Paulo,RN
77740,Paraíba,SC
43175,Tocantins,RR
74797,Goiás,CE
1301,Mato Grosso,MT
9859,Piauí,MG
97430,Amazonas,CE
62221,São Paulo,PB
11953,Rio Grande do Sul,AC
80769,Paraíba,ES
23529,Rio de Janeiro,RR
26057,Distrito Federal,PE
2995,Tocantins,RS
50798,Distrito Federal,BA
13899,Rondônia,RR
32309,Paraíba,ES
6387,Amapá,PE
81008,Paraíba,RO
49887,Rio Grande do Sul,MA
39178,Pernambuco,PI
87689,Mato Grosso,ES
97509,Pará,PB
46584,Mato Grosso,PA
17868,Ceará,MS
4036,Alagoas,ES
29537,Santa Catarina,MS
97519,Bahia,TO
84929,Paraná,SC
65821,Sergipe,AP
46388,Pernambuco,PI
81340,Maranhão,PR
92544,Amazonas,TO
31216,Goiás,MS
26604,Bahia,TO
22838,Piauí,SC
45236,Mato Grosso do Sul,SC
40311,Sergipe,DF
55838,Pará,PE
37115,Ceará,RR
80064,Santa Catarina,AM
77739,Alagoas,PR
91765,Espírito Santo,AL
86175,Pernambuco,PE
19153,Mato Grosso,SP
22142,Mato Grosso,PA
17739,Rondônia,PA
8915,Tocantins,MA
84369,Ceará,ES
89723,São Paulo,TO
11008,Rio de Janeiro,CE
50112,Mato Grosso,MA
67415,Rondônia,PA
63008,Rio de Janeiro,AM
16174,Amapá,RO
18850,Rio Grande do Sul,BA
19888,Paraíba,SP
10183,Maranhão,RS
16634,Mato Grosso,PI
6240,Sergipe,CE
56958,Pará,SP
72135,Espírito Santo,RR
73856,Piauí,AC
60904,São Paulo,RN
44012,Rondônia,BA
21350,Ceará,PE
28091,Santa Catarina,SE
92125,Mato Grosso do Sul,SE
49866,Tocantins,MT
69338,Sergipe,BA
88211,Piauí,AL
89211,Sergipe,MT
29834,Bahia,RS
6268,São Paulo,ES
27226,Rio Grande do Norte,PB
87134,Distrito Federal,MA
29062,Rio Grande do Sul,PA
82218,Rio Grande do Norte,ES
65493,Amapá,SE
59610,Mato Grosso,DF
66542,Goiás,RN
49961,Ceará,RO
12255,Alagoas,RS
36272,Pernambuco,PR
38872,Mato Grosso do Sul,SE
7204,Mato Grosso do Sul,DF
47855,Paraíba,PA
45106,Mato Grosso do Sul,DF
30428,Pará,BA
42318,Amapá,RN
96013,Rio de Janeiro,RJ
72850,Espírito Santo,RR
89591,Acre,MS
59056,Sergipe,GO
66628,Tocantins,DF
38041,Pernambuco,GO
56895,Pará,MT
68511,Minas Gerais,SP
17730,Paraná,SE
71859,Paraíba,RO
92206,Alagoas,SE
85746,Tocantins,PR
98074,Paraná,GO
34182,Amazonas,AM
8105,Rio de Janeiro,RS
81814,Sergipe,RO
68573,Mato Grosso,RR
50720,Tocantins,RS
85065,Maranhão,BA
79079,Maranhão,MA
4797,Maranhão,AP
93395,Goiás,MG
74579,Pernambuco,RJ
77316,Paraíba,AP
46913,São Paulo,SC
34673,Rio Grande do Norte,PR
51518,Ceará,MS
78762,Distrito Federal,ES
1202,Sergipe,DF
33592,Distrito Federal,SC
31881,Maranhão,AP
10588,Rondônia,DF
49636,Mato Grosso,SC
26309,Piauí,MA
43032,Pernambuco,RR
15665,Pará,RN
75637,Rio Grande do Norte,RJ
91934,Roraima,SC
19343,Paraná,PE
88312,Paraíba,RJ
30826,Santa Catarina,MG
45869,Roraima,AM
79936,Paraná,AP
91812,Espírito Santo,PA
69801,Tocantins,CE
11834,Minas Gerais,BA
35959,Bahia,ES
8886,Bahia,GO
74307,Espírito Santo,SP
55393,Amapá,SE
37074,Amapá,MG
89302,Santa Catarina,AC
3116,Rio Grande do Norte,PB
63010,Santa Catarina,PI
51803,Acre,MA
5237,Amapá,MT
99172,Amazonas,RN
60310,Mato Grosso do Sul,PR
4331,Santa Catarina,MT
75660,São Paulo,CE
52391,Pará,ES
94007,São Paulo,AP
88775,Paraíba,SC
39245,Roraima,DF
58602,Acre,PI
84252,Bahia,PE
60223,Rio de Janeiro,DF
68055,Distrito Federal,AP
80355,Ceará,GO
64068,São Paulo,SP
5945,Amazonas,MG
6062,Distrito Federal,RR
36415,Pará,SE
75979,Acre,PI
27576,Acre,RS
89547,Paraíba,CE
2181,São Paulo,MG
32687,Rio Grande do Sul,RR
84354,Goiás,PI
68150,Amapá,RR
64712,Roraima,TO
32414,Maranhão,ES
7991,Minas Gerais,RR
91261,Rondônia,SE
56073,São Paulo,RO
45927,Amapá,MS
83757,Tocantins,AC
53187,Mato Grosso do Sul,MG
68493,Tocantins,PE
71041,São Paulo,GO
37574,Paraíba,DF
95390,Distrito Federal,PE
38783,Tocantins,AP
28064,Ceará,PE
36974,Sergipe,PA
20911,Amazonas,SC
15670,Rio de Janeiro,DF
32358,Distrito Federal,ES
71982,Amazonas,MT
78805,Mato Grosso,BA
5569,Rio Grande do Norte,RJ
87469,Goiás,GO
29299,São Paulo,RJ
72385,Maranhão,DF
47033,Mato Grosso,PB
48870,Santa Catarina,RO
1446,Rio Grande do Norte,MA
92123,Tocantins,AL
27988,Distrito Federal,SP
23542,Sergipe,DF
4014,Ceará,MG
66945,Maranhão,CE
44684,Pernambuco,MG
3252,Alagoas,AP
7237,Sergipe,ES
92573,Acre,TO
83574,Ceará,MG
73526,Roraima,AP
28796,Mato Grosso,AM
892,Distrito Federal,PE
34738,Amapá,TO
44645,Mato Grosso do Sul,RS
73188,Paraíba,RO
45788,Acre,DF
84750,Ceará,PR
23311,Paraíba,RN
38159,São Paulo,BA
42066,Ceará,RO
31420,Rio Grande do Sul,AL
57565,Espírito Santo,RS
57516,Amapá,PA
75977,Rio Grande do Sul,AM
50081,Tocantins,PE
66954,Maranhão,MS
57823,Rio Grande do Sul,SP
31281,Tocantins,MT
70006,Acre,ES
85367,Goiás,DF
39431,Maranhão,TO
85185,Alagoas,AP
13712,Ceará,SP
17263,Tocantins,MG
31059,Ceará,MS
9564,Rondônia,CE
51482,Piauí,RS
7212,Piauí,MG
17554,Santa Catarina,SP
62603,Sergipe,DF
57305,Ceará,ES
64012,Paraíba,MT
44027,Mato Grosso,RR
47639,Ceará,GO
85085,Mato Grosso do Sul,MA
66754,Pernambuco,AC
76778,Ceará,PB
90218,Bahia,RJ
2348,Espírito Santo,BA
61792,Paraíba,SC
15149,Santa Catarina,SC
99825,São Paulo,MS
8503,Minas Gerais,MG
18436,Rio de Janeiro,MT
13574,Mato Grosso,AL
61767,Ceará,SE
21003,Rondônia,MA
5023,Paraná,AL
76534,Roraima,RO
236,Alagoas,PE
23973,Piauí,PE
46203,São Paulo,MA
59407,Santa Catarina,PA
49630,Paraíba,AM
69300,Sergipe,GO
86875,Distrito Federal,DF
9176,São Paulo,AC
3034,Pernambuco,GO
21528,Santa Catarina,RN
28850,Rondônia,PB
38864,Rio Grande do Sul,DF
47689,Bahia,SC
37690,Rio de Janeiro,DF
36964,Paraná,PA
2876,Pará,ES
85876,Rondônia,ES
71388,Tocantins,PB
92491,Mato Grosso do Sul,RJ
21900,Mato Grosso,SP
85669,Sergipe,PA
36257,Tocantins,ES
59916,Mato Grosso,PR
13765,Pernambuco,RS
58155,Maranhão,SP
27694,Santa Catarina,RO
39625,Rio Grande do Sul,PR
69015,Paraná,ES
40795,Roraima,PR
42004,Rio Grande do Sul,MS
4012,Santa Catarina,MG
38695,Tocantins,PB
32684,Minas Gerais,SP
18471,São Paulo,PR
75411,Rio Grande do Norte,RR
43292,Pará,CE
87706,Santa Catarina,AC
68703,Pará,ES
69609,Piauí,PE
17748,Bahia,AM
49581,Minas Gerais,RN
60946,Minas Gerais,TO
91460,Piauí,SC
85010,Rio de Janeiro,SC
76821,Santa Catarina,SP
25763,Goiás,MA
67562,Paraná,MT
51924,Alagoas,MA
2556,Paraíba,SE
92524,Mato Grosso,DF
52615,Mato Grosso do Sul,PI
53814,São Paulo,BA
99467,Sergipe,PA
73691,Tocantins,ES
62900,Mato Grosso,RO
9043,São Paulo,GO
28241,Minas Gerais,RS
43379,Bahia,GO
4015,Alagoas,RJ
31691,Espírito Santo,RJ
49248,Maranhão,MG
3336,Acre,AP
41303,Alagoas,PR
59246,São Paulo,PB
74400,Rondônia,RS
75949,Distrito Federal,BA
74361,Sergipe,PR
85958,Espírito Santo,BA
48905,Sergipe,MT
42596,Pará,AP
44447,Paraíba,RJ
43134,Acre,PA
9295,Minas Gerais,DF
95760,Piauí,MT
14737,Minas Gerais,TO
70366,São Paulo,SC
11634,Rondônia,SE
95840,Goiás,AL
60257,Rio Grande do Sul,MS
86372,Pará,RJ
70414,Paraíba,DF
7998,Espírito Santo,PB
92888,Bahia,SP
82908,Santa Catarina,MG
48531,Ceará,AL
13396,Minas Gerais,SC
16272,Amapá,SP
48614,São Paulo,AM
37806,Alagoas,MS
45619,Rondônia,MG
22444,Amazonas,SP
4871,Amazonas,SC
73843,Sergipe,RS
57290,Rio Grande do Sul,RN
75521,Tocantins,CE
75718,Amazonas,MT
10611,Tocantins,SE
51189,Rondônia,RJ
70897,Paraíba,RR
58152,Maranhão,AP
30203,Tocantins,RN
30779,Maranhão,PE
2083,Rio Grande do Norte,SE
57063,Mato Grosso do Sul,SE
79455,Mato Grosso,RO
29764,Pará,RS
24630,Rio Grande do Sul,RO
58878,Rio de Janeiro,MA
71680,Rondônia,GO
62810,Roraima,MS
93000,Amapá,MA
44802,Acre,MS
63991,Piauí,AM
65059,Paraná,MA
55037,Mato Grosso do Sul,PE
55365,Distrito Federal,SC
76591,Amapá,PE
47933,Amapá,PR
26234,Piauí,MT
28121,Paraíba,MG
55995,Bahia,TO
73935,Santa Catarina,RN
60345,Ceará,DF
28059,Pernambuco,AL
84531,Rondônia,SP
70111,Acre,TO
24955,Pernambuco,TO
5294,Tocantins,RN
94775,Ceará,MS
29628,Paraná,TO
38841,Pernambuco,PR
61346,Roraima,AC
91527,Pernambuco,AL
96601,Ceará,SP
52597,Pernambuco,DF
87638,Pará,MG
95392,Mato Grosso do Sul,AL
31974,Rio Grande do Sul,ES
80545,Pernambuco,ES
50667,Rio Grande do Sul,GO
25855,Paraná,PI
40829,Piauí,RR
71094,Bahia,CE
28411,Rio Grande do Sul,PR
81374,Piauí,PI
55009,Roraima,PB
56939,Rio Grande do Norte,ES
81450,Maranhão,PE
16731,Paraíba,RN
66334,Roraima,MG
32969,Rio Grande do Norte,DF
66218,Amazonas,AM
96536,Acre,AL
68445,Paraná,SP
51639,Amazonas,SP
18899,Roraima,AM
43282,Rio de Janeiro,PI
33608,Pernambuco,MG
36429,Ceará,RR
633,Tocantins,PA
36318,Roraima,SC
7156,Bahia,BA
16006,Santa Catarina,PB
98033,Rondônia,ES
6997,Tocantins,RN
49130,São Paulo,ES
91190,Goiás,SC
56049,Mato Grosso,PE
6234,Paraíba,SC
81468,Mato Grosso,CE
36184,Paraná,AL
69181,Amapá,SP
11801,Bahia,MG
48938,Espírito Santo,CE
55125,Ceará,DF
97444,Mato Grosso do Sul,MT
76796,Piauí,BA
52383,Distrito Federal,RN
72940,Espírito Santo,RN
97105,Pernambuco,RN
4073,Rio Grande do Sul,RO
26351,Bahia,PI
97225,Santa Catarina,AM
17478,Rio Grande do Sul,MS
68820,Amazonas,RN
23585,Maranhão,GO
43061,Piauí,PR
21079,Rio Grande do Sul,RN
82551,Pará,PA
70854,Rio de Janeiro,AC
54622,Mato Grosso,ES
13214,Paraná,SP
73434,Pará,ES
10182,Rondônia,MT
84833,Mato Grosso do Sul,RN
26830,Rio Grande do Sul,PI
36474,Paraíba,CE
27561,Santa Catarina,SC
55828,Paraíba,AC
64549,Santa Catarina,SE
31112,Minas Gerais,RR
8520,Tocantins,AM
89896,Espírito Santo,PB
75828,Rio Grande do Norte,SE
43307,Goiás,MT
307,Rondônia,SE
36677,Acre,BA
2366,Minas Gerais,BA
36693,Amapá,ES
30457,Amapá,GO
51890,Pernambuco,RS
47563,Tocantins,SP
36927,Acre,CE
48931,Acre,RS
44547,Ceará,BA
64234,Sergipe,AM
47844,Santa Catarina,ES
83955,Sergipe,RS
28671,Distrito Federal,CE
80711,Distrito Federal,SE
16244,Pernambuco,RR
55738,Paraíba,MG
69775,Pernambuco,ES
63370,Rondônia,PB
21345,Goiás,RS
2254,Maranhão,MA
40554,Rondônia,PR
56005,Goiás,TO
76144,São Paulo,RR
21319,Pará,MT
32792,Roraima,AC
3844,Mato Grosso do Sul,PI
70132,Espírito Santo,AP
94262,Alagoas,AM
10554,Rio de Janeiro,AM
34558,Acre,RS
17577,Paraná,RN
83866,Goiás,SC
93640,Pernambuco,RJ
69766,Amazonas,PA
28893,Mato Grosso,RN
57593,Rondônia,DF
8058,Pernambuco,MS
10305,Roraima,PI
36535,Bahia,RJ
98122,Piauí,ES
46485,Espírito Santo,MS
30379,Amapá,PI
4771,Minas Gerais,RR
739,Sergipe,CE
84557,Rondônia,AL
65925,Minas Gerais,ES
10046,Amapá,ES
25784,Roraima,RO
45843,Paraná,AP
63858,Rio de Janeiro,PI
20806,Rio Grande do Norte,SE
47021,Roraima,AL
75971,Pernambuco,PB
45208,Amazonas,AP
67283,Bahia,ES
13436,Tocantins,RR
92964,Roraima,SE
58218,São Paulo,ES
83060,Amazonas,TO
52105,Roraima,RR
79827,Pará,SE
50854,Minas Gerais,RN
79036,Acre,RN
454,Paraíba,ES
82450,Rio Grande do Norte,ES
44304,Rondônia,SC
73313,Pernambuco,PA
95156,Tocantins,MA
51253,Paraíba,ES
60967,Pará,PR
24734,Distrito Federal,AM
58979,Goiás,MG
53100,Pernambuco,SC
277,Paraíba,PR
34607,Piauí,DF
70089,Pernambuco,PE
95563,Santa Catarina,ES
18640,Amapá,MT
356,Sergipe,PI
45223,Paraíba,AL
98688,Amazonas,MG
41426,Sergipe,RJ
20966,Distrito Federal,PA
60724,Santa Catarina,AL
47500,Rio Grande do Sul,AM
29944,Pará,AP
25628,Mato Grosso do Sul,PB
5400,Rio Grande do Sul,AM
18255,Pará,TO
91118,Espírito Santo,MT
65833,Piauí,MT
51333,Ceará,RO
72642,Paraná,MT
84007,Mato Grosso do Sul,CE
14081,Espírito Santo,AL
79967,Ceará,MT
21158,Pará,AP
94964,Pernambuco,RO
90643,Ceará,SE
39473,Tocantins,AP
22920,Amazonas,PE
90856,Goiás,RS
68688,Acre,BA
78114,Mato Grosso,RJ
15781,Amapá,PI
49470,Amazonas,PE
22644,Mato Grosso,TO
17610,São Paulo,RN
23530,Ceará,SE
47615,Roraima,RR
74211,Amazonas,PR
22478,Paraíba,SP
87722,Distrito Federal,SP
16173,Maranhão,AC
87596,Sergipe,ES
42905,Santa Catarina,RR
4711,Pernambuco,RS
86433,Mato Grosso,RR
65812,São Paulo,CE
19685,Amapá,AP
17673,Tocantins,ES
18448,Piauí,PA
69179,Amapá,PB
12697,Pará,MG
53154,Pará,MA
33198,Santa Catarina,BA
18964,Bahia,RS
4492,Alagoas,MA
81172,Piauí,MS
28006,Amapá,RJ
84384,Rio Grande do Norte,AP
23462,Espírito Santo,RN
48841,Tocantins,DF
28423,Paraná,RS
31705,Paraná,PA
98287,Rio de Janeiro,AM
20473,Maranhão,PA
21373,São Paulo,AM
16054,Goiás,SP
62951,Roraima,MA
46653,Paraná,TO
41006,Bahia,MG
73906,Rondônia,MT
71569,Minas Gerais,RO
75509,Goiás,SE
42264,Maranhão,AP
48016,Amazonas,RN
54004,Rio Grande do Sul,ES
74463,Santa Catarina,MA
86596,Pernambuco,CE
74451,Acre,PI
90842,Paraná,RN
24616,Paraná,AM
89415,Sergipe,BA
29868,Mato Grosso,RN
21046,Pará,SC
91282,Alagoas,AM
28616,Tocantins,ES
52271,Ceará,CE
18663,Santa Catarina,MA
7437,Minas Gerais,PB
47385,Amazonas,MA
96670,Paraná,AC
10962,Pará,AM
91591,Goiás,AP
72182,Ceará,RS
94470,São Paulo,PI
56687,Santa Catarina,AL
66263,Amazonas,AP
16097,Sergipe,BA
99080,Rio Grande do Norte,PR
45317,Roraima,MG
46596,Maranhão,PB
32126,Santa Catarina,PA
82957,Santa Catarina,AM
92893,Mato Grosso do Sul,GO
61600,Paraíba,PB
3414,Bahia,ES
76825,Distrito Federal,RJ
29066,Mato Grosso do Sul,PE
51347,Sergipe,AP
11376,Piauí,CE
92265,Bahia,DF
49394,Distrito Federal,AP
42837,Amapá,SC
15220,Rio Grande do Sul,GO
34702,Distrito Federal,ES
41293,Distrito Federal,RS
15285,Rio de Janeiro,MG
48065,Maranhão,MS
95645,Roraima,MA
99266,Roraima,MG
27808,Tocantins,SP
65296,Santa Catarina,DF
75407,Pará,AM
89183,Amapá,SP
39353,Minas Gerais,PA
68228,Alagoas,MT
94836,Pernambuco,ES
15803,Mato Grosso do Sul,BA
67681,Maranhão,CE
96783,Bahia,RR
8528,Bahia,SC
87608,Tocantins,AL
69980,Mato Grosso,RO
2765,Piauí,RN
3084,Minas Gerais,TO
89374,Alagoas,RS
48623,Goiás,AP
33173,Paraná,SC
21842,Rio Grande do Sul,BA
37707,Paraná,AM
87213,Amapá,PE
91539,Mato Grosso do Sul,AL
84058,Espírito Santo,AC
28751,Sergipe,PE
65989,Bahia,RJ
33315,São Paulo,ES
43543,Amazonas,PB
20482,Amazonas,RJ
16449,Espírito Santo,RS
81806,Rio de Janeiro,PE
1,Alagoas,MG
95523,Rondônia,SC
69705,Maranhão,RS
79439,Sergipe,TO
18236,Minas Gerais,RO
31728,Rondônia,DF
70989,Alagoas,SP
66808,Minas Gerais,MG
62580,Bahia,RR
77849,Santa Catarina,MT
71699,Tocantins,PA
67814,São Paulo,MS
19138,Paraíba,MS
22836,São Paulo,GO
82415,Acre,MG
83496,Tocantins,AP
82803,Roraima,CE
10735,Rio Grande do Sul,SP
25318,Piauí,MT
8394,Acre,SE
29252,Mato Grosso do Sul,TO
66364,Amapá,AP
43142,Espírito Santo,AC
41245,Paraíba,SC
31567,Amazonas,PR
81128,Roraima,MS
5863,Acre,SC
32940,Espírito Santo,MA
56706,Piauí,RO
45687,Paraíba,SP
30450,Piauí,RJ
9825,Pará,AC
58551,Amazonas,GO
56089,Acre,DF
60999,Piauí,RJ
44860,Paraíba,CE
42095,Acre,PA
83388,Santa Catarina,PB
14365,Rio de Janeiro,PR
23235,Ceará,RO
80393,Rio Grande do Sul,AM
66907,Alagoas,RR
93300,São Paulo,PI
70784,Rondônia,SP
28565,Santa Catarina,RO
19592,Pará,AC
78460,Santa Catarina,GO
35824,Maranhão,MG
70545,Rio Grande do Sul,SE
84535,Rondônia,AP
44308,Amazonas,PI
50832,Goiás,CE
97586,Sergipe,PI
90169,Sergipe,MS
22391,Distrito Federal,MG
28391,Rio Grande do Norte,AP
61061,Acre,ES
42243,Pernambuco,SE
78458,Pernambuco,PE
64503,Rondônia,SE
8580,Amapá,AL
89712,Mato Grosso,PB
33632,Santa Catarina,AP
82443,Distrito Federal,MT
50148,Tocantins,PA
69320,São Paulo,SC
40513,Goiás,AL
62928,Roraima,PI
89423,Rio Grande do Norte,GO
58580,Santa Catarina,ES
24786,Rio Grande do Sul,RO
63388,Paraíba,MA
72726,Minas Gerais,ES
75297,São Paulo,MS
31446,Rio de Janeiro,MG
83008,Santa Catarina,ES
48104,Goiás,SC
76769,Amapá,SP
76792,Pará,PE
28601,Bahia,RN
38790,Espírito Santo,RR
4516,Santa Catarina,AC
8278,Paraná,AM
76388,Acre,AL
59855,Santa Catarina,DF
45308,Maranhão,RS
1775,Paraná,MS
34816,Piauí,MT
41878,Amapá,AL
91389,Alagoas,PB
96965,Goiás,RJ
49315,Rondônia,PB
83395,Acre,DF
73244,Pernambuco,BA
75364,Mato Grosso,PI
37379,Paraná,RN
5793,Amazonas,SP
59328,Mato Grosso do Sul,BA
12653,Alagoas,AL
51403,Bahia,RS
46265,Pernambuco,AC
52423,Rio Grande do Norte,MS
23629,Alagoas,RO
59657,Amapá,SE
75851,Mato Grosso,PA
15862,Ceará,AC
17471,Amapá,ES
65543,Ceará,TO
10229,Mato Grosso do Sul,AM
92534,Amapá,PR
42720,Acre,SP
45394,Piauí,RJ
77890,Alagoas,ES
60634,Amazonas,ES
2212,Rio Grande do Norte,MA
89386,Distrito Federal,PR
51824,Piauí,CE
57766,Minas Gerais,PR
31954,Distrito Federal,SC
86570,Paraíba,SE
43718,Distrito Federal,AL
6822,Roraima,TO
86336,Sergipe,RN
33534,Rio Grande do Sul,MA
2023,São Paulo,MS
71726,Rio de Janeiro,MA
13963,Bahia,MS
49926,Pará,AM
41206,Bahia,MG
86260,Minas Gerais,TO
8570,Bahia,MA
26051,Paraíba,SP
82826,Pernambuco,RO
32114,Sergipe,PR
72750,Sergipe,BA
54623,Sergipe,SP
71630,Tocantins,MS
13830,Alagoas,MS
35121,Tocantins,RN
53206,Mato Grosso do Sul,AP
44643,Distrito Federal,PE
73403,Sergipe,BA
17545,Mato Grosso do Sul,AM
68666,Mato Grosso do Sul,AM
8398,Rio de Janeiro,TO
55737,Distrito Federal,PR
80981,Pernambuco,RR
9309,Amazonas,PE
12107,Rondônia,PB
29728,Espírito Santo,SE
32411,Rio de Janeiro,PE
36356,Amapá,PI
5884,Acre,AL
37435,Rio Grande do Sul,RJ
6511,Amazonas,MA
85253,Roraima,AM
32102,Paraná,SE
36285,Maranhão,DF
59440,Paraná,PA
57612,Mato Grosso do Sul,TO
92348,Rio Grande do Sul,RS
96144,Espírito Santo,TO
75163,Bahia,SP
84258,Paraná,MS
48908,Pernambuco,PI
30405,Roraima,PA
26846,Distrito Federal,MA
17799,Bahia,TO
38218,Alagoas,PR
91191,Minas Gerais,DF
81434,Amapá,AP
77127,Mato Grosso,BA
23299,Alagoas,GO
33368,Bahia,SP
25509,Amapá,PB
59022,Rio de Janeiro,GO
30090,Rio de Janeiro,AC
59259,Rio Grande do Sul,PB
